Year,No.,primary_artist,Title,is_major_label,decade,sqrt_reappearance,duration_sec,lastfm_genre,lastfm_top_tag,new_lastfm_genre
1987,82,lou gramm,"""Midnight Blue""",FALSE,1980,1,234.693,Rock,Rock,Rock
1987,85,glenn medeiros,"""Nothing's Gonna Change My Love for You""",FALSE,1980,1,231.586,Pop,80s,Pop
1987,89,bruce willis,"""Respect Yourself""",TRUE,1980,0,231.56,Rock,80s,Rock
1987,94,breakfast club,"""Right on Track""",FALSE,1980,0,256.946,Pop,80s,Pop
1987,98,beastie boys,"""(You Gotta) Fight for Your Right (To Party!)""",FALSE,1980,0,210.386,Rap,Hip-Hop,Rap
1987,99,pseudo echo,"""Funkytown""",FALSE,1980,0,291.392,Pop,80s,Pop
1988,4,rick astley,"""Never Gonna Give You Up""",FALSE,1980,1.7320508075688772,213.573,Pop,80s,Pop
1988,5,guns n' roses,"""Sweet Child o' Mine""",FALSE,1980,2,356.066,Rock,Rock,Rock
1988,9,breathe,"""Hands to Heaven""",FALSE,1980,1,259.506,Pop,80s,Pop
1988,12,terence trent d'arby,"""Wishing Well""",TRUE,1980,1,210.466,Pop,80s,Pop
1988,18,the escape club,"""Wild, Wild West""",TRUE,1980,1,244.826,Pop,80s,Pop
1988,20,taylor dayne,"""I'll Always Love You""",TRUE,1980,2.6457513110645907,270.786,Pop,80s,Pop
1988,26,johnny hates jazz,"""Shattered Dreams""",FALSE,1980,0,207.346,Pop,80s,Pop
1988,37,bobby mcferrin,"""Don't Worry, Be Happy""",FALSE,1980,0,294.4,Reggae,Reggae,Reggae
1988,39,ub40,"""Red Red Wine""",FALSE,1980,1.7320508075688772,183.733,Reggae,Reggae,Reggae
1988,40,patrick swayze,"""She's Like the Wind""",FALSE,1980,0,232.906,Pop,80s,Pop
1988,49,kylie minogue,"""The Loco-Motion""",FALSE,1980,1,193.54,Pop,80s,Pop
1988,52,information society,"""What's On Your Mind (Pure Energy)""",FALSE,1980,0,275.533,Electronic,80s,Electronic
1988,59,roger,"""I Want to Be Your Man""",TRUE,1980,0,251.333,Rnb,Slow Jams,NA
1988,60,pebbles,"""Girlfriend""",FALSE,1980,1.4142135623730951,256.493,Pop,80s,Pop
1988,66,pretty poison,"""Catch Me (I'm Falling)""",FALSE,1980,0,295.226,Pop,80s,NA
1988,74,keith sweat,"""I Want Her""",TRUE,1980,2.6457513110645907,221.4,Rnb,New Jack Swing,Rnb
1988,76,tracy chapman,"""Fast Car""",FALSE,1980,1,296.8,Folk,Folk,Folk
1988,77,icehouse,"""Electric Blue""",FALSE,1980,0,263.68,Pop,80s,Pop
1988,79,bobby brown,"""Don't Be Cruel""",FALSE,1980,2.6457513110645907,408.306,Rnb,New Jack Swing,Rnb
1988,81,brenda russell,"""Piano in the Dark""",FALSE,1980,0,320.8,Pop,Soul,NA
1988,83,paul carrack,"""Don't Shed a Tear""",FALSE,1980,0,295.426,Pop,80s,Pop
1988,85,joan jett and the blackhearts,"""I Hate Myself for Loving You""",FALSE,1980,0,246.8,Rock,Rock,Rock
1988,87,al b. sure!,"""Nite and Day""",FALSE,1980,0,238.013,Rnb,80s,Rnb
1988,93,brenda k. starr,"""I Still Believe""",FALSE,1980,0,232.4,Pop,80s,Pop
1988,98,poison,"""Nothin' but a Good Time""",TRUE,1980,1.7320508075688772,224.866,Rock,Rock,Rock
1988,99,white lion,"""Wait""",TRUE,1980,1,240.8,Rock,Hard Rock,Rock
1989,4,paula abdul,"""Straight Up""",FALSE,1980,2.6457513110645907,251.466,Pop,80s,Pop
1989,8,milli vanilli,"""Girl You Know It's True""",FALSE,1980,2.23606797749979,198.573,Pop,80s,Pop
1989,9,will to power,"""Baby, I Love Your Way/Freebird Medley""",FALSE,1980,1,244.663,Unknown,Medley,NA
1989,12,boy meets girl,"""Waiting For a Star to Fall""",TRUE,1980,0,270.72,Pop,80s,Pop
1989,15,warrant,"""Heaven""",FALSE,1980,1,236.866,Rock,Power Ballad,Rock
1989,17,roxette,"""The Look""",FALSE,1980,2.23606797749979,237.32,Pop,80s,Pop
1989,18,fine young cannibals,"""She Drives Me Crazy""",FALSE,1980,1,215.773,Pop,80s,Pop
1989,26,new kids on the block,"""I'll Be Loving You (Forever)""",TRUE,1980,2.23606797749979,263.933,Pop,80s,Pop
1989,29,martika,"""Toy Soldiers""",TRUE,1980,0,287.6,Pop,80s,Pop
1989,33,tone loc,"""Wild Thing""",FALSE,1980,1,263.573,Rap,80s,Rap
1989,34,bad english,"""When I See You Smile""",FALSE,1980,1,257.44,Rock,80s,Rock
1989,36,neneh cherry,"""Buffalo Stance""",FALSE,1980,0,342.36,Pop,80s,Pop
1989,37,sheriff,"""When I'm with You""",TRUE,1980,0,238.04,Rock,80s,NA
1989,42,young mc,"""Bust a Move""",FALSE,1980,0,263.914,Rap,80s,Rap
1989,43,great white,"""Once Bitten, Twice Shy""",FALSE,1980,0,322.896,Rock,Rock,Rock
1989,45,michael damian,"""Rock On""",FALSE,1980,0,212.348,Pop,80s,NA
1989,47,the b-52's,"""Love Shack""",TRUE,1980,1.4142135623730951,320.68,Pop,80s,Pop
1989,51,love,"""So Alive""",FALSE,1980,0,257.825,Rock,80s,Rock
1989,56,dino,"""I Like It""",TRUE,1980,1.4142135623730951,307.2,Pop,80s,Pop
1989,61,skid row,"""18 and Life""",FALSE,1980,1,229.96,Rock,Hard Rock,Rock
1989,64,karyn white,"""The Way You Love Me""",FALSE,1980,1.7320508075688772,294.72,Rnb,80s,Rnb
1989,68,the cure,"""Lovesong""",TRUE,1980,1,209.573,Rock,80s,Rock
1989,70,the jeff healey band,"""Angel Eyes""",TRUE,1980,0,280.933,Blues,Blues Rock,Blues
1989,75,surface,"""Shower Me With Your Love""",FALSE,1980,1,294.96,Rnb,Quiet Storm,Rnb
1989,76,r.e.m.,"""Stand""",FALSE,1980,1.4142135623730951,192.96,Rock,Rock,Rock
1989,77,lita ford,"""Close My Eyes Forever""",FALSE,1980,0,283.133,Rock,Female Vocalists,Rock
1989,83,when in rome,"""The Promise""",FALSE,1980,0,220.96,Pop,80s,Pop
1989,84,edie brickell,"""What I Am""",FALSE,1980,0,296.36,Rock,80s,Rock
1989,85,boys club,"""I Remember Holding You""",FALSE,1980,0,293.079,Pop,80s,Pop
1989,89,vanessa williams,"""Dreamin'""",FALSE,1980,2,326.506,Pop,Female Vocalists,Pop
1989,90,babyface,"""It's No Crime""",FALSE,1980,2.23606797749979,241.493,Rnb,New Jack Swing,Rnb
1989,94,deon estus,"""Heaven Help Me""",FALSE,1980,0,281.24,Pop,80s,Pop
1989,96,sa-fire,"""Thinking of You""",FALSE,1980,0,205.8,Pop,Female Vocalists,Pop
1989,98,ann wilson,"""Surrender to Me""",FALSE,1980,0,244.733,Rock,Rock,Rock
1989,100,soul ii soul,"""Keep on Movin'""",FALSE,1980,1,361.626,Rnb,Soul,Rnb
1990,1,wilson phillips,"""Hold On""",FALSE,1990,1.7320508075688772,266.866,Pop,Pop,Pop
1990,3,sinéad o'connor,"""Nothing Compares 2 U""",FALSE,1990,0,280.04,Pop,Female Vocalists,Pop
1990,4,bell biv devoe,"""Poison""",FALSE,1990,1,261.853,Rnb,New Jack Swing,Rnb
1990,6,mariah carey,"""Vision of Love""",FALSE,1990,5.830951894845301,209.293,Pop,Pop,Pop
1990,8,en vogue,"""Hold On""",TRUE,1990,2.23606797749979,304.466,Rnb,Soul,Rnb
1990,10,jon bon jovi,"""Blaze of Glory""",TRUE,1990,0,335.24,Rock,Rock,Rock
1990,12,michael bolton,"""How Am I Supposed to Live Without You""",FALSE,1990,3,255.666,Pop,80s,Pop
1990,13,technotronic,"""Pump Up the Jam""",FALSE,1990,1.4142135623730951,320.306,Electronic,Dance,Electronic
1990,17,maxi priest,"""Close to You""",FALSE,1990,1,325.8,Reggae,Reggae,Reggae
1990,18,alannah myles,"""Black Velvet""",FALSE,1990,0,287.44,Rock,Rock,Rock
1990,21,lisa stansfield,"""All Around the World""",TRUE,1990,0,265.76,Pop,Pop,Pop
1990,22,calloway,"""I Wanna Be Rich""",FALSE,1990,0,304.2,Pop,Pop,Pop
1990,23,johnny gill,"""Rub You the Right Way""",FALSE,1990,0,332.306,Rnb,New Jack Swing,Rnb
1990,25,sweet sensation,"""If Wishes Came True""",FALSE,1990,0,315.16,Pop,Pop,Pop
1990,26,snap!,"""The Power""",FALSE,1990,1.4142135623730951,227.03,Electronic,90s,Electronic
1990,27,nelson,"""(Can't Live Without Your) Love and Affection""",FALSE,1990,1,236.435,Rock,Rock,Rock
1990,29,jane child,"""Don't Wanna Fall in Love""",TRUE,1990,0,247.84,Pop,Pop,Pop
1990,30,seduction,"""Two to Make It Right""",FALSE,1990,0,282.266,Pop,80s,Pop
1990,31,linear,"""Sending All My Love""",TRUE,1990,0,234.066,Pop,Freestyle,Pop
1990,39,tommy page,"""I'll Be Your Everything""",TRUE,1990,0,244.84,Pop,Pop,Pop
1990,43,luther vandross,"""Here and Now""",FALSE,1990,1.7320508075688772,323,Rnb,Soul,Rnb
1990,45,vanilla ice,"""Ice Ice Baby""",TRUE,1990,1,254.466,Rap,90s,Rap
1990,47,mc hammer,"""Have You Seen Her""",TRUE,1990,1,282.8,Rap,90s,Rap
1990,50,michel'le,"""No More Lies""",FALSE,1990,0,225.84,Rnb,Rnb,Rnb
1990,54,after 7,"""Ready or Not""",FALSE,1990,1.4142135623730951,274.36,Rnb,Slow Jams,Rnb
1990,62,digital underground,"""The Humpty Dance""",FALSE,1990,0,391.693,Rap,Hip-Hop,Rap
1990,64,tom petty,"""Free Fallin'""",FALSE,1990,1,256,Rock,Classic Rock,Rock
1990,66,depeche mode,"""Enjoy the Silence""",FALSE,1990,0,257.63,Electronic,80s,Electronic
1990,67,tesla,"""Love Song""",FALSE,1990,1,323.36,Rock,Hard Rock,Rock
1990,69,tyler collins,"""Girls Nite Out""",FALSE,1990,0,237.467,Unknown,90s,NA
1990,70,go west,"""King of Wishful Thinking""",FALSE,1990,1,241.76,Pop,80s,Pop
1990,75,faith no more,"""Epic""",FALSE,1990,0,293.653,Rock,Rock,Rock
1990,81,black box,"""Everybody Everybody""",TRUE,1990,1,247.001,Pop,House,NA
1990,85,d mob,"""C'mon and Get My Love""",FALSE,1990,0,232.706,Pop,Pop,Pop
1990,87,the cover girls,"""We Can't Go Wrong""",FALSE,1990,1,316.626,Pop,Freestyle,Pop
1990,94,biz markie,"""Just a Friend""",TRUE,1990,0,238.266,Rap,Hip-Hop,Rap
1990,95,a'me lorain,"""Whole Wide World""",FALSE,1990,0,229.851,Pop,Dance,NA
1990,96,mötley crüe,"""Without You""",FALSE,1990,0,268.853,Rock,Hard Rock,Rock
1990,97,jive bunny and the mastermixers,"""Swing the Mood""",FALSE,1990,0,259.573,Pop,Jive,NA
1990,99,mellow man ace,"""Mentirosa""",FALSE,1990,0,258.533,Pop,90s,Pop
1990,100,kyper,"""Tic-Tac-Toe""",FALSE,1990,0,383.426,Unknown,NA,NA
1991,2,color me badd,"""I Wanna Sex You Up""",FALSE,1990,2.23606797749979,236.946,Rnb,90s,Rnb
1991,3,c+c music factory,"""Gonna Make You Sweat (Everybody Dance Now)""",TRUE,1990,1.4142135623730951,244.093,Pop,Dance,Pop
1991,5,timmy t,"""One More Try""",FALSE,1990,0,209.426,Pop,Pop,Pop
1991,6,emf,"""Unbelievable""",FALSE,1990,0,209.813,Pop,90s,Pop
1991,7,extreme,"""More Than Words""",FALSE,1990,1,334.106,Rock,Acoustic,Rock
1991,8,hi-five,"""I Like the Way (The Kissing Game)""",TRUE,1990,1.4142135623730951,348.773,Rnb,Rnb,Rnb
1991,10,amy grant,"""Baby Baby""",FALSE,1990,2,236.973,Pop,Pop,Pop
1991,11,boyz ii men,"""Motownphilly""",FALSE,1990,3.4641016151377544,235.226,Rnb,New Jack Swing,Rnb
1991,12,stevie b,"""Because I Love You (The Postman Song)""",FALSE,1990,1,306.828,Pop,90s,Pop
1991,14,damn yankees,"""High Enough""",TRUE,1990,0,287.32,Rock,Rock,Rock
1991,17,jesus jones,"""Right Here, Right Now""",FALSE,1990,1,189.293,Rock,90s,Rock
1991,20,marky mark and the funky bunch,"""Good Vibrations""",FALSE,1990,1,269.306,Pop,90s,Pop
1991,25,tara kemp,"""Hold You Tight""",TRUE,1990,1,284.344,Pop,Pop,Pop
1991,29,ralph tresvant,"""Sensitivity""",FALSE,1990,0,281.333,Rnb,New Jack Swing,Rnb
1991,30,cathy dennis,"""Touch Me (All Night Long)""",FALSE,1990,1.4142135623730951,249.52,Pop,Dance,Pop
1991,31,londonbeat,"""I've Been Thinking About You""",FALSE,1990,0,317.933,Pop,90s,Pop
1991,32,natural selection,"""Do Anything""",FALSE,1990,0,237.373,Pop,Pop,Pop
1991,35,lenny kravitz,"""It Ain't Over 'til It's Over""",FALSE,1990,1.4142135623730951,242.64,Rock,Rock,Rock
1991,37,celine dion,"""Where Does My Heart Beat Now""",FALSE,1990,3.1622776601683795,272.866,Pop,Pop,Pop
1991,38,dj jazzy jeff,"""Summertime""",FALSE,1990,1,270.973,Rap,90s,Rap
1991,39,scorpions,"""Wind of Change""",FALSE,1990,0,312.36,Rock,Classic Rock,Rock
1991,40,rythm syndicate,"""P.A.S.S.I.O.N.""",FALSE,1990,0,216.197,Unknown,American,NA
1991,43,firehouse,"""Love of a Lifetime""",FALSE,1990,1.4142135623730951,285.937,Rock,Power Ballad,Rock
1991,45,tracie spencer,"""This House""",FALSE,1990,0,306.533,Rnb,Dance,Rnb
1991,52,divinyls,"""I Touch Myself""",FALSE,1990,0,227.64,Pop,Pop,Pop
1991,53,dna,"""Tom's Diner""",TRUE,1990,0,228.306,Pop,Female Vocalists,Pop
1991,54,another bad creation,"""Iesha""",FALSE,1990,0,261.906,Rap,90s,Rap
1991,55,bonnie raitt,"""Something to Talk About""",FALSE,1990,1.4142135623730951,227.573,Blues,Female Vocalists,Blues
1991,58,corina,"""Temptation""",FALSE,1990,0,241.533,Pop,Freestyle,NA
1991,61,the klf,"""3 a.m. Eternal""",FALSE,1990,1,200.072,Electronic,Dance,Electronic
1991,63,enigma,"""Sadeness (Part I)""",FALSE,1990,1,260.4,New Age,New Age,New Age
1991,64,ll cool j,"""Around the Way Girl""",FALSE,1990,2.449489742783178,248.493,Rap,Hip-Hop,Rap
1991,66,prince and the new power generation,"""Cream""",FALSE,1990,1.4142135623730951,253.066,Rock,Rock,Rock
1991,67,heavy d,"""Now That We Found Love""",FALSE,1990,1.4142135623730951,258.2,Pop,90s,NA
1991,75,seal,"""Crazy""",TRUE,1990,2,356.346,Pop,Pop,Pop
1991,77,michael w. smith,"""Place in this World""",FALSE,1990,0,193.919,Pop,Christian,Pop
1991,79,chris isaak,"""Wicked Game""",FALSE,1990,0,289.066,Rock,80s,Rock
1991,80,oleta adams,"""Get Here""",FALSE,1990,0,276.733,Pop,Soul,Pop
1991,81,tevin campbell,"""Round and Round""",TRUE,1990,2,293.053,Pop,Soul,Pop
1991,82,queensrÿche,"""Silent Lucidity""",FALSE,1990,0,347.76,Rock,Progressive Metal,Rock
1991,86,aaron neville,"""Everybody Plays the Fool""",TRUE,1990,0,266.106,Pop,Soul,Pop
1991,89,gerardo,"""Rico Suave""",FALSE,1990,0,291.666,Latin,80s,Latin
1991,91,deee-lite,"""Groove Is in the Heart""",TRUE,1990,0,231.786,Pop,Dance,Pop
1991,93,chesney hawkes,"""The One and Only""",FALSE,1990,0,223.666,Pop,Pop,Pop
1991,94,naughty by nature,"""O.P.P.""",FALSE,1990,1.7320508075688772,271.066,Rap,Hip-Hop,Rap
1991,97,winger,"""Miles Away""",FALSE,1990,0,255.333,Rock,Power Ballad,Rock
1991,98,salt-n-pepa,"""Do You Want Me""",FALSE,1990,1.4142135623730951,229.509,Rap,90s,Rap
1992,2,sir mix-a-lot,"""Baby Got Back""",FALSE,1990,0,262.826,Rap,Rap,Rap
1992,3,kris kross,"""Jump""",FALSE,1990,1.7320508075688772,195.106,Rap,90s,Rap
1992,5,tlc,"""Baby-Baby-Baby""",FALSE,1990,3,315.04,Rnb,Rnb,Rnb
1992,8,red hot chili peppers,"""Under the Bridge""",FALSE,1990,2,264.306,Rock,Rock,Rock
1992,10,jon secada,"""Just Another Day""",TRUE,1990,1.7320508075688772,327.426,Pop,Pop,Pop
1992,11,shanice,"""I Love Your Smile""",FALSE,1990,1,257.973,Rnb,Rnb,Rnb
1992,12,mr. big,"""To Be with You""",FALSE,1990,1,208.08,Rock,Rock,Rock
1992,13,right said fred,"""I'm Too Sexy""",FALSE,1990,0,170.466,Pop,90s,Pop
1992,15,billy ray cyrus,"""Achy Breaky Heart""",FALSE,1990,0,203.373,Country,Country,Country
1992,18,tom cochrane,"""Life Is a Highway""",FALSE,1990,0,266.08,Rock,Rock,Rock
1992,20,cece peniston,"""Finally""",TRUE,1990,1.4142135623730951,245,Pop,Dance,Pop
1992,22,patty smyth,"""Sometimes Love Just Ain't Enough""",TRUE,1990,0,267.6,Rock,Rock,Rock
1992,24,house of pain,"""Jump Around""",FALSE,1990,0,218.546,Rap,Hip-Hop,Rap
1992,30,joe public,"""Live and Learn""",TRUE,1990,0,262.333,Rnb,New Jack Swing,Rnb
1992,31,jodeci,"""Come and Talk to Me""",FALSE,1990,1.7320508075688772,276.266,Rnb,Rnb,Rnb
1992,32,nirvana,"""Smells Like Teen Spirit""",FALSE,1990,0,301.92,Rock,Grunge,Rock
1992,34,sophie b. hawkins,"""Damn I Wish I Was Your Lover""",FALSE,1990,1.4142135623730951,323.266,Pop,Female Vocalists,Pop
1992,40,arrested development,"""Tennessee""",FALSE,1990,1.4142135623730951,272.706,Rap,Hip-Hop,Rap
1992,44,p.m. dawn,"""Set Adrift on Memory Bliss""",FALSE,1990,1.7320508075688772,255.16,Rap,90s,Rap
1992,45,shakespears sister,"""Stay""",FALSE,1990,0,229,Pop,Pop,Pop
1992,46,hammer,"""2 Legit 2 Quit""",FALSE,1990,1,333.624,Unknown,NA,NA
1992,47,kws,"""Please Don't Go""",TRUE,1990,0,373.6,Electronic,Dance,Electronic
1992,48,mint condition,"""Breakin' My Heart (Pretty Brown Eyes)""",FALSE,1990,0,356.96,Rnb,Mint Condition,Rnb
1992,53,toad the wet sprocket,"""All I Want""",FALSE,1990,0,196.333,Rock,90s,Rock
1992,59,the heights,"""How Do You Talk to an Angel""",FALSE,1990,1,227.266,Pop,Pop,Pop
1992,72,ugly kid joe,"""Everything About You""",FALSE,1990,1,260.2,Rock,Rock,Rock
1992,78,n2deep,"""Back to the Hotel""",FALSE,1990,0,304.28,Rap,Hip-Hop,Rap
1992,79,kathy troccoli,"""Everything Changes""",FALSE,1990,0,262.2,Pop,Christian,Pop
1992,83,jade,"""I Wanna Love You""",FALSE,1990,1.7320508075688772,271.4,Rnb,90s,Rnb
1992,85,mary j. blige,"""Real Love""",FALSE,1990,2.8284271247461903,269.973,Rnb,Rnb,Rnb
1992,90,charles,"""Would I Lie to You?""",FALSE,1990,0,279.6,Pop,90s,Pop
1992,99,das efx,"""They Want EFX""",FALSE,1990,0,221.4,Rap,Hip Hop,Rap
1993,2,tag team,"""Whoomp! (There It Is)""",FALSE,1990,1,225.266,Rap,90s,Rap
1993,5,silk,"""Freak Me""",TRUE,1990,1,274.533,Rnb,Slow Jams,Rnb
1993,6,swv,"""Weak""",FALSE,1990,2.23606797749979,291.906,Rnb,Slow Jams,Rnb
1993,7,shai,"""If I Ever Fall in Love""",FALSE,1990,1.4142135623730951,189.026,Rnb,Slow Jams,Rnb
1993,9,wreckx-n-effect,"""Rump Shaker""",FALSE,1990,0,312.36,Rap,Rap,Rap
1993,10,snow,"""Informer""",FALSE,1990,0,268.91,Reggae,90s,Reggae
1993,11,dr. dre,"""Nuthin' but a 'G' Thang""",FALSE,1990,2.23606797749979,237.573,Rap,Hip-Hop,Rap
1993,14,h-town,"""Knockin' da Boots""",FALSE,1990,0,330.945,Rnb,Slow Jams,Rnb
1993,16,duice,"""Dazzey Duks""",FALSE,1990,0,244.866,Electronic,90s,Electronic
1993,17,robin s.,"""Show Me Love""",FALSE,1990,0,252.106,Pop,Dance,NA
1993,22,soul asylum,"""Runaway Train""",FALSE,1990,1,266.56,Rock,90s,Rock
1993,24,paperboy,"""Ditty""",FALSE,1990,0,241.306,Rap,Rap,Rap
1993,27,the proclaimers,"""I'm Gonna Be (500 Miles)""",FALSE,1990,0,219.466,Pop,80s,Pop
1993,28,spin doctors,"""Two Princes""",TRUE,1990,0,256.946,Rock,90s,Rock
1993,35,tony! toni! toné!,"""If I Had No Loot""",FALSE,1990,1,241.466,Rnb,Rnb,Rnb
1993,37,onyx,"""Slam""",FALSE,1990,0,218.333,Rap,Hip-Hop,Rap
1993,44,95 south,"""Whoot, There It Is""",FALSE,1990,0,276.866,Unknown,Dance,NA
1993,46,toni braxton,"""Another Sad Love Song""",TRUE,1990,2.8284271247461903,301.56,Rnb,Rnb,Rnb
1993,50,4 non blondes,"""What's Up?""",FALSE,1990,0,295.533,Rock,90s,Rock
1993,51,ace of base,"""All That She Wants""",FALSE,1990,2.23606797749979,211.213,Pop,90s,Pop
1993,54,brian mcknight,"""One Last Cry""",FALSE,1990,1.7320508075688772,295.357,Rnb,Rnb,Rnb
1993,55,xscape,"""Just Kickin' It""",FALSE,1990,1.7320508075688772,204.173,Rnb,Rnb,Rnb
1993,56,2pac,"""I Get Around""",FALSE,1990,2.23606797749979,259,Rap,Rap,Rap
1993,59,portrait,"""Here We Go Again!""",FALSE,1990,0,260.399,Unknown,New Jack Swing,NA
1993,63,positive k,"""I Got a Man""",TRUE,1990,0,232.773,Rap,Hip Hop,Rap
1993,64,zhané,"""Hey Mr. D.J.""",FALSE,1990,1,252.4,Rnb,Soul,Rnb
1993,65,cypress hill,"""Insane in the Brain""",FALSE,1990,0,208.266,Rap,Hip-Hop,Rap
1993,68,jeremy jordan,"""The Right Kind of Love""",FALSE,1990,0,273.933,Pop,Pop,Pop
1993,69,inner circle,"""Bad Boys""",FALSE,1990,1,231.266,Reggae,Reggae,Reggae
1993,70,boy krazy,"""That's What Love Can Do""",FALSE,1990,0,202,Pop,Pop,Pop
1993,76,restless heart,"""When She Cries""",TRUE,1990,0,222.186,Country,Country,Country
1993,78,ice cube,"""It Was a Good Day""",FALSE,1990,1.4142135623730951,260,Rap,Rap,Rap
1993,79,captain hollywood project,"""More and More""",FALSE,1990,0,253.573,Electronic,Dance,NA
1993,81,digable planets,"""Rebirth of Slick (Cool Like Dat)""",FALSE,1990,0,261.265,Rap,Hip-Hop,Rap
1993,82,haddaway,"""What Is Love""",FALSE,1990,1,270.373,Pop,Dance,Pop
1993,92,joey lawrence,"""Nothin' My Love Can't Fix""",FALSE,1990,0,243.266,Pop,Pop,Pop
1993,93,green jellÿ,"""Three Little Pigs""",FALSE,1990,0,353.64,Rock,Heavy Metal,Rock
1993,95,gin blossoms,"""Hey Jealousy""",TRUE,1990,1.4142135623730951,236.626,Rock,90s,Rock
1994,2,all-4-one,"""I Swear""",FALSE,1990,1.4142135623730951,259.853,Rnb,90s,Rnb
1994,6,lisa loeb,"""Stay (I Missed You)""",FALSE,1990,1,184.333,Pop,90s,Pop
1994,11,r. kelly,"""Bump n' Grind""",FALSE,1990,4.123105625617661,256.133,Rnb,Slow Jams,Rnb
1994,15,john mellencamp,"""Wild Night""",FALSE,1990,1,207.506,Rock,Rock,Rock
1994,20,coolio,"""Fantastic Voyage""",FALSE,1990,2,334.44,Rap,Hip-Hop,Rap
1994,21,big mountain,"""Baby, I Love Your Way""",FALSE,1990,0,249.52,Reggae,Reggae,Reggae
1994,22,warren g,"""Regulate""",TRUE,1990,1.4142135623730951,248.866,Rap,Hip-Hop,Rap
1994,24,aaliyah,"""Back & Forth""",FALSE,1990,3.1622776601683795,231.093,Rnb,Rnb,Rnb
1994,31,collective soul,"""Shine""",FALSE,1990,1.4142135623730951,306.04,Rock,Rock,Rock
1994,34,sheryl crow,"""All I Wanna Do""",TRUE,1990,2.6457513110645907,272.106,Rock,Female Vocalists,Rock
1994,35,crash test dummies,"""Mmm Mmm Mmm Mmm""",TRUE,1990,0,235.173,Rock,90s,Rock
1994,37,da brat,"""Funkdafied""",FALSE,1990,1.4142135623730951,185.933,Rap,Hip-Hop,Rap
1994,39,drs,"""Gangsta Lean""",FALSE,1990,0,322.142,Unknown,90s,NA
1994,40,10,"""Because the Night""",TRUE,1990,0,223.373,Unknown,NA,NA
1994,41,us3,"""Cantaloop (Flip Fantasia)""",FALSE,1990,0,279.36,Jazz,Acid Jazz,Jazz
1994,43,melissa etheridge,"""Come to My Window""",TRUE,1990,2,236,Rock,Female Vocalists,Rock
1994,44,changing faces,"""Stroke You Up""",FALSE,1990,1,216.546,Rnb,90s,Rnb
1994,46,crystal waters,"""100% Pure Love""",FALSE,1990,1,280.466,Pop,Dance,Pop
1994,49,the cranberries,"""Linger""",TRUE,1990,1,274.706,Rock,Rock,Rock
1994,50,beck,"""Loser""",FALSE,1990,0,235,Rock,Alternative,Rock
1994,52,snoop doggy dogg,"""Gin and Juice""",FALSE,1990,1,211.866,Rap,Rap,Rap
1994,53,immature,"""Never Lie""",FALSE,1990,1,253.19,Rnb,Rnb,Rnb
1994,55,domino,"""Getto Jam""",FALSE,1990,0,259.28,Rap,Hip-Hop,Rap
1994,57,aaron hall,"""I Miss You""",TRUE,1990,0,381.733,Rnb,Slow Jams,Rnb
1994,63,real mccoy,"""Another Night""",TRUE,1990,2,236.933,Pop,90s,Pop
1994,65,69 boyz,"""Tootsee Roll""",FALSE,1990,1,261.36,Rap,Miami Bass,Rap
1994,66,jimmy cliff,"""I Can See Clearly Now (from Cool Runnings)""",TRUE,1990,0,235.36,Unknown,NA,NA
1994,73,erasure,"""Always""",TRUE,1990,0,237.8,Pop,Synthpop,Pop
1994,75,gabrielle,"""Dreams""",FALSE,1990,0,222.773,Pop,Soul,Pop
1994,76,culture beat,"""Mr. Vain""",FALSE,1990,0,257.466,Pop,Dance,NA
1994,79,joshua kadison,"""Beautiful in My Eyes""",TRUE,1990,0,249.493,Pop,90s,Pop
1994,80,eternal,"""Stay""",FALSE,1990,0,189.386,Rnb,Rnb,Rnb
1994,81,craig mack,"""Flava in Ya Ear""",FALSE,1990,0,302.013,Rap,Hip-Hop,Rap
1994,82,queen latifah,"""U.N.I.T.Y.""",FALSE,1990,0,250.84,Rap,Rap,Rap
1994,85,ini kamoze,"""Here Comes the Hotstepper""",FALSE,1990,1,250.466,Reggae,Reggae,Reggae
1994,87,tim mcgraw,"""Don't Take the Girl""",FALSE,1990,3,249.36,Country,Country,Country
1994,93,ahmad,"""Back in the Day""",FALSE,1990,0,303.373,Rap,Hip-Hop,NA
1994,95,general public,"""I'll Take You There (from Threesome)""",FALSE,1990,0,699.333,Unknown,Stuff I Love,NA
1994,100,brandy,"""I Wanna Be Down""",FALSE,1990,3.1622776601683795,291.666,Rnb,Rnb,Rnb
1995,9,monica,"""Don't Take It Personal (Just One of Dem Days)""",TRUE,1990,2.6457513110645907,258.466,Rnb,Rnb,Rnb
1995,10,montell jordan,"""This Is How We Do It""",FALSE,1990,1.7320508075688772,238.8,Rnb,90s,Rnb
1995,11,dionne farris,"""I Know""",TRUE,1990,0,227.826,Pop,Pop,Pop
1995,13,adina howard,"""Freak Like Me""",TRUE,1990,0,253.613,Rnb,90s,Rnb
1995,14,blues traveler,"""Run-Around""",TRUE,1990,1,279.8,Rock,90s,Rock
1995,18,shaggy,"""Boombastic"" / ""In the Summertime""",FALSE,1990,1.4142135623730951,238.36,Unknown,NA,NA
1995,19,nicki french,"""Total Eclipse of the Heart""",FALSE,1990,0,232.346,Pop,Dance,Pop
1995,20,des'ree,"""You Gotta Be""",FALSE,1990,0,245.2,Pop,Pop,Pop
